stock_code,symbol,name,category,sub_category,reason,avg_turnover_30d_hkd,valid_days
3928,3928.HK,CHINA NEXT-GEN,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,7328928.9,43
3938,3938.HK,LFG INV HLDGS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,320441.34,43
3963,3963.HK,RONGZHONG FIN,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,630.0,42
3978,3978.HK,BESTSTUDY EDU,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,3048524.76,43
3983,3983.HK,CHINA BLUECHEM,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,10189797.21,43
3989,3989.HK,CAPITAL ENV,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,244058.56,43
3990,3990.HK,MIDEA REAL EST,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,1646331.21,43
3991,3991.HK,CHANGHONG JH,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,371402.0,43
3997,3997.HK,TSO,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,1305518.32,42
3999,3999.HK,DACHAN FOOD,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,9572.67,42
6033,6033.HK,TELECOM DIGIT,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,59245.67,42
6036,6036.HK,APEX ACE HLDG,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,1113003.68,43
6038,6038.HK,G & M HLDGS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,97661.67,43
6051,6051.HK,YOUZAN-NEW,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,4332102.51,43
6058,6058.HK,CISI FIN,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,1266885.08,43
6063,6063.HK,LOTUS HORIZON,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,2592562.7,43
6068,6068.HK,WISDOM EDU INTL,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,19910.27,43
6080,6080.HK,WING CHI HLDGS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,34653.2,43
6083,6083.HK,WORLD-LINK LOG,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,2314998.66,43
6086,6086.HK,FANGZHOU JIANKE,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,353226.17,43
6093,6093.HK,HEVOL SERVICES,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,1504.0,42
6100,6100.HK,TONGDAO LIEPIN,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,1563161.44,43
6108,6108.HK,NEW RAY MEDIC,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,8759.67,43
6113,6113.HK,BITSTRAT HLDGS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,121825.33,43
6117,6117.HK,RIZHAO PORT JR,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,4783.02,43
6118,6118.HK,AUSTAR,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,38293.0,43
6119,6119.HK,TIAN YUAN GP,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,0.0,42
6123,6123.HK,YTO INTL EXP,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,123304.67,42
6128,6128.HK,GRAPHEX GROUP,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,136817.66,43
6133,6133.HK,VITAL INNO,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,0.0,42
6136,6136.HK,KANGDA ENV,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,493457.04,43
6138,6138.HK,HARBIN BANK,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,472398.5,43
6158,6158.HK,ZHENRO PPT,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,21570.1,43
6163,6163.HK,GEMILANG INTL,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,89055.33,43
6168,6168.HK,ZHOU LIU FU,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,13331168.38,43
6169,6169.HK,YUHUA EDU,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,943856.0,43
6182,6182.HK,TWINTEK,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,473624.0,43
6188,6188.HK,BJ DIGITAL,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,9296.5,43
6189,6189.HK,ADWAY,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,0.0,42
6190,6190.HK,BANKOFJIUJIANG,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,14646.6,43
6193,6193.HK,TAILAM TECHCON,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,6227.33,43
6196,6196.HK,BANKOFZHENGZHOU,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,6113233.72,43
6199,6199.HK,BANK OF GUIZHOU,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,285321.0,43
6601,6601.HK,CHEERWIN GP,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,1373162.23,43
6608,6608.HK,BAIRONG-W,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,6765147.83,43
6609,6609.HK,HEARTCARE-B,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,2131062.41,43
6610,6610.HK,FLOWING CLOUD,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,92640.7,43
6611,6611.HK,SANXUN GROUP,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,0.0,42
6622,6622.HK,ZHAOKE OPHTH-B,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,791088.77,43
6623,6623.HK,LUFAX,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,0.0,42
6626,6626.HK,YUEXIU SERVICES,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,2068320.4,43
6628,6628.HK,TRANSCENTA-B,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,619161.69,43
6633,6633.HK,QINGCI GAMES,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,4965.5,42
6636,6636.HK,EXTREME VISION,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,11835478.33,43
6639,6639.HK,ARRAIL GROUP,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,0.0,42
6657,6657.HK,BAIWANG CO,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,6010121.54,43
6660,6660.HK,AIM VACCINE,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,337961.4,43
6661,6661.HK,HUZHOU GAS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,332.67,42
6663,6663.HK,IWS GROUP,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,22755.0,43
6667,6667.HK,MEGA GENOMICS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,226042.13,43
6668,6668.HK,E-STAR CM,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,233432.34,43
6669,6669.HK,ACOTEC-B,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,2930146.75,43
6676,6676.HK,ZG GROUP-W,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,1672306.93,43
6677,6677.HK,SINO-OCEAN SERV,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,41403.0,43
6686,6686.HK,NOAH HOLDINGS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,75053.97,43
6696,6696.HK,MANY IDEA CLOUD,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,0.0,42
6698,6698.HK,STAR CM,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,122847.37,43
6805,6805.HK,KIMOU ENVIRON,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,114558.0,43
6808,6808.HK,SUNART RETAIL,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,12852967.19,43
6811,6811.HK,TAI HING GROUP,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,534511.99,43
6812,6812.HK,WINSON HLDGS HK,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,5690.83,42
6816,6816.HK,PROSPER CONS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,3182.67,42
6820,6820.HK,FRIENDTIMES,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,433698.75,43
